Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
GFP_3_R1_paired	(1, 0.0)	(2, 0.10606215959414671)	(3, 0.02006898489455597)	(4, 0.0018349991443261894)	(5, 0.11675445705077725)	(6, 0.00019641873024755905)	(7, 0.0)	(8, 0.0)	(9, 1.3182465117285843e-06)	(10, 0.00027604081955596554)	(15, 0.00011996043256730116)	(20, 0.00015001645303471287)	(25, 0.008789261400838638)	(30, 0.007382721991889167)	(35, 0.017263100708184893)	(40, 0.00017603192544602856)	(45, 0.00013807214936359453)	(50, 0.017690879725753405)	(55, 0.00012661354963377627)	(60, 0.00010443293724827041)	(65, 0.000462309587564811)	(70, 0.00028931344353839793)	(75, 0.018011312752353147)	(80, 0.00012948342817644374)	(85, 0.00017932083817917034)	(90, 0.00011871171357981638)	(95, 0.009064606942958764)	(100, 0.0003996825051775433)	(105, 5.915431632314818e-05)	(110, 4.397741601368999e-05)	(115, 0.0001676695763740673)	(120, 0.0002866070712379171)	(125, 0.00044005492517058223)	(130, 0.0003472161990840748)	(135, 4.069433103624735e-05)	(140, 0.00032622736926277477)	(145, 0.00011763901517215805)	(150, 0.0)
GFP_3_R2_paired	(1, 0.0)	(2, 0.09043698369062779)	(3, 0.0005114796465506907)	(4, 0.0006775787070284923)	(5, 0.0005984839163247773)	(6, 0.005606502414381669)	(7, 0.25650440625214793)	(8, 9.491374884445807e-05)	(9, 0.00018719100466545895)	(10, 0.0008273315107608594)	(15, 0.0007213444912178812)	(20, 0.0008376138335523425)	(25, 0.00026588384694276073)	(30, 0.0003952746935606534)	(35, 0.0004828471764821574)	(40, 0.000248371165234512)	(45, 0.0003089275626254077)	(50, 0.000146239662852723)	(55, 0.0003762202939876052)	(60, 0.0006771348710602804)	(65, 0.00010966922807513438)	(70, 0.00046161040701911654)	(75, 0.0005300662359119173)	(80, 0.0003582806615731738)	(85, 0.00020326636907067172)	(90, 0.0006417812892181994)	(95, 7.89960180429147e-05)	(100, 0.00039085325584689356)	(105, 0.00021777046363898874)	(110, 0.0001500872471908632)	(115, 0.0006260186768737808)	(120, 0.0005561572067448463)	(125, 0.00024972914703033037)	(130, 0.0007202036261304014)	(135, 0.00012342466849927218)	(140, 6.506705458198674e-05)	(145, 0.00011066247101282219)	(150, 0.0)
YAF-1_R1_paired	(1, 0.0)	(2, 0.1080012177211816)	(3, 0.02036711096532842)	(4, 0.0006127024004421525)	(5, 0.11927825379418446)	(6, 0.00018657064085535817)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00027312175471961897)	(15, 9.86947650441954e-05)	(20, 0.00013556730589963303)	(25, 0.008542948208255052)	(30, 0.00732968705855068)	(35, 0.025038000796446885)	(40, 0.00015256841755154142)	(45, 0.0001254107976400514)	(50, 0.025356385251018982)	(55, 0.00011437111474920182)	(60, 0.00010863047964596002)	(65, 0.0004870708091442841)	(70, 0.00027378413569306996)	(75, 0.018088962003972697)	(80, 0.00012982667079639124)	(85, 0.00018436270427718823)	(90, 0.00012496921032441742)	(95, 0.009113699813711976)	(100, 0.0004241446166664415)	(105, 9.140857433623465e-05)	(110, 5.586079542769895e-05)	(115, 0.000245522547492495)	(120, 0.00034841239203521325)	(125, 0.00047912223746287246)	(130, 0.00041111779085523895)	(135, 1.1481270206483579e-05)	(140, 0.0005347622392327544)	(145, 0.00013291778200582913)	(150, 0.0)
YAF-1_R2_paired	(1, 0.0)	(2, 0.13734359087677073)	(3, 0.08588873289080985)	(4, 0.08653676227650273)	(5, 0.08617797258255011)	(6, 0.04119788861207252)	(7, 0.3107173948044073)	(8, 0.0)	(9, 0.04139218703095147)	(10, 0.017063817050728403)	(15, 0.008731947579346396)	(20, 0.0007206704991146617)	(25, 0.01671187196016812)	(30, 0.008509829159582502)	(35, 0.0004175208069319317)	(40, 0.016651816085241897)	(45, 0.00028570699321518755)	(50, 0.00017840127551612946)	(55, 0.008485983444538268)	(60, 0.0007142674830379689)	(65, 0.0001254107976400514)	(70, 0.008693750276544057)	(75, 0.0005364402823745675)	(80, 0.00036953990161756647)	(85, 0.0002511457669690216)	(90, 0.000636368473735929)	(95, 0.00012237005708077217)	(100, 0.00041636743248602085)	(105, 0.00023745092303579436)	(110, 0.00013628578559356756)	(115, 0.0006971741226567328)	(120, 0.0006209635161614927)	(125, 0.00026341228158878975)	(130, 0.0008567528655366929)	(135, 0.0001812064353211473)	(140, 0.00012330876940146363)	(145, 0.0001542467493469904)	(150, 0.0)
YAF-2_R1_paired	(1, 0.0)	(2, 0.11322670486833306)	(3, 0.021109222106170774)	(4, 0.0006401749051121247)	(5, 0.11890477793976234)	(6, 0.00019859715035205745)	(7, 7.522619331517329e-07)	(8, 0.0)	(9, 0.0)	(10, 0.00043992277850713336)	(15, 0.00015692183925545145)	(20, 0.00018595914987510834)	(25, 0.009189782227768199)	(30, 0.007594836477099894)	(35, 0.0269898040900045)	(40, 0.000201004388538143)	(45, 0.00020115484092477333)	(50, 0.02749773134726855)	(55, 0.00016293993472066534)	(60, 0.00016233812517414393)	(65, 0.0006203151900769189)	(70, 0.0003440846082236026)	(75, 0.018144557827619794)	(80, 0.0002002521266049913)	(85, 0.0002584772002309354)	(90, 0.00017332114939815925)	(95, 0.00924274146786208)	(100, 0.0005112372097699176)	(105, 0.00014518655309828443)	(110, 8.876690811190448e-05)	(115, 0.0004190098967655151)	(120, 0.0005431331157355511)	(125, 0.0005855606887653088)	(130, 0.0004877666374555835)	(135, 1.6700214915968468e-05)	(140, 0.0008697652471100335)	(145, 0.00016399310142707773)	(150, 0.0)
YAF-2_R2_paired	(1, 0.0)	(2, 0.14483900808516834)	(3, 0.0945096757095848)	(4, 0.09546655288855381)	(5, 0.0949851052513367)	(6, 0.04501084050820078)	(7, 0.3081219742473508)	(8, 2.2567857994551985e-06)	(9, 0.04533356087752287)	(10, 0.018766979351109537)	(15, 0.009704780747203875)	(20, 0.0010069778237169094)	(25, 0.018317126715084803)	(30, 0.009375590925256676)	(35, 0.0005551693066659787)	(40, 0.01824190052176963)	(45, 0.00048535939926949804)	(50, 0.00027367289128060035)	(55, 0.009335269685639743)	(60, 0.0008935367241976282)	(65, 0.00017753381622380896)	(70, 0.009625642791836312)	(75, 0.0008474260006351587)	(80, 0.0004538179910791575)	(85, 0.00040610313098891107)	(90, 0.0008721132472015386)	(95, 0.0001941708817552614)	(100, 0.0006314316658630401)	(105, 0.00034303522443429515)	(110, 0.00017911887541764427)	(115, 0.0008429959295565203)	(120, 0.0008832379929498633)	(125, 0.0003227244703992425)	(130, 0.0011320204591652382)	(135, 0.0002510413869134565)	(140, 0.00019441777474821372)	(145, 0.00021098376892829927)	(150, 0.0)
YAF-3_R1_paired	(1, 0.0)	(2, 0.10980704540877176)	(3, 0.02037487002759343)	(4, 0.0006237529846527275)	(5, 0.11558736856076615)	(6, 0.0002089784659465771)	(7, 1.060804395667904e-06)	(8, 0.0)	(9, 0.0)	(10, 0.00030317789628188694)	(15, 0.00011202094418253066)	(20, 0.00014830045451437297)	(25, 0.008939186481414294)	(30, 0.007688073777163568)	(35, 0.02637202159806236)	(40, 0.00016845573803206314)	(45, 0.00014936125891004088)	(50, 0.0267810677730319)	(55, 0.00013238838857935442)	(60, 0.00012963029715061788)	(65, 0.0005354940589331579)	(70, 0.0002995711613366161)	(75, 0.017972996714922165)	(80, 0.00014745181099783865)	(85, 0.00022552701451899638)	(90, 0.00014893693715177373)	(95, 0.009069241100323177)	(100, 0.0004162596448600855)	(105, 0.0001126574268199314)	(110, 6.72549986853451e-05)	(115, 0.0002741118558405864)	(120, 0.00038337470859438046)	(125, 0.0005244616932182117)	(130, 0.0004024691877164028)	(135, 1.1668848352346945e-05)	(140, 0.0005993544835523658)	(145, 0.00013769241055769393)	(150, 0.0)
YAF-3_R2_paired	(1, 0.0)	(2, 0.14060325781940666)	(3, 0.09082607235708594)	(4, 0.09160152037031917)	(5, 0.09113900965380797)	(6, 0.04363194559821656)	(7, 0.30428219365777726)	(8, 0.0)	(9, 0.04385789693449382)	(10, 0.018096050024819642)	(15, 0.009264429109126074)	(20, 0.000761657556089555)	(25, 0.017708432098642587)	(30, 0.009023626511309458)	(35, 0.0004678147384895456)	(40, 0.017647329765452115)	(45, 0.0003256669494700465)	(50, 0.0002155554531997181)	(55, 0.009000713136363032)	(60, 0.0007533832818033455)	(65, 0.00014511804132736925)	(70, 0.009240879251542246)	(75, 0.0006222184228888114)	(80, 0.0003913952601078861)	(85, 0.000281023494784621)	(90, 0.0006898235332704066)	(95, 0.00014263428134083484)	(100, 0.0004701412695981386)	(105, 0.0002542795670332145)	(110, 0.0001521856841091943)	(115, 0.0007005024134919108)	(120, 0.0006844161417476582)	(125, 0.000276484584720897)	(130, 0.0009290476637126915)	(135, 0.00018899483901812467)	(140, 0.00014461290491162124)	(145, 0.00017391810083234655)	(150, 0.0)
YAF_1_R1_paired	(1, 0.0)	(2, 0.10689955011838528)	(3, 0.019987044536885)	(4, 0.0017289141962007447)	(5, 0.11825087288320424)	(6, 0.00018472723657423184)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00027963500243093303)	(15, 8.98194707175307e-05)	(20, 0.00013074706205433656)	(25, 0.008516160469522884)	(30, 0.007296070898506491)	(35, 0.016743830187025893)	(40, 0.00014771627937265855)	(45, 0.00011564318221990113)	(50, 0.017063051849451116)	(55, 9.91419713630105e-05)	(60, 8.074729140162378e-05)	(65, 0.00042383035970814303)	(70, 0.00025951653886538954)	(75, 0.01798338216264777)	(80, 0.00010219476010514172)	(85, 0.00014481827150677042)	(90, 9.666793739025387e-05)	(95, 0.008968187425195244)	(100, 0.0003692617998306368)	(105, 4.580339770679166e-05)	(110, 3.3003087776066914e-05)	(115, 0.00013654453606705828)	(120, 0.0002380990532284973)	(125, 0.00039505654520894935)	(130, 0.00028602740296638086)	(135, 3.5649842356122873e-05)	(140, 0.00027269620767365893)	(145, 9.501526045856725e-05)	(150, 0.0)
YAF_1_R2_paired	(1, 0.0)	(2, 0.09119109810287229)	(3, 0.0004214435756573792)	(4, 0.0005995339055283453)	(5, 0.00041480666895411344)	(6, 0.0035728681085914304)	(7, 0.2657505936077009)	(8, 8.185518267361172e-05)	(9, 0.00015486115640953567)	(10, 0.0007201043773043409)	(15, 0.0006318335181509056)	(20, 0.0007371391045093899)	(25, 0.00024585580987828153)	(30, 0.00034077700585032414)	(35, 0.0004209428049192369)	(40, 0.00022432287541565901)	(45, 0.0002630279489617463)	(50, 0.00013490998460785803)	(55, 0.00031991269673529136)	(60, 0.0006539362951165455)	(65, 9.401042868130965e-05)	(70, 0.0004171676069104179)	(75, 0.0004545653105520893)	(80, 0.0003375064739852893)	(85, 0.00018155160654649075)	(90, 0.0005833252437913348)	(95, 7.092684240134575e-05)	(100, 0.0003526433330712241)	(105, 0.00019567803205405865)	(110, 0.00014198931470704235)	(115, 0.0006235131157170469)	(120, 0.000497059313473559)	(125, 0.00022897996577503796)	(130, 0.0006655208496125504)	(135, 0.00010783601890346052)	(140, 5.613748433341465e-05)	(145, 8.656945397675344e-05)	(150, 0.0)
YAF_2_R1_paired	(1, 0.0)	(2, 0.11186339379780139)	(3, 0.020653814541426924)	(4, 0.0020123030959724197)	(5, 0.11765602200550318)	(6, 0.00019678198128467647)	(7, 7.539539512822853e-07)	(8, 0.0)	(9, 0.0)	(10, 0.00044528520362731766)	(15, 0.00014581469417799397)	(20, 0.00018321081016159534)	(25, 0.009173096097101917)	(30, 0.007563147230433355)	(35, 0.017979278864116315)	(40, 0.00019634356141963287)	(45, 0.00018966913168323517)	(50, 0.018480548256214487)	(55, 0.0001473516951566929)	(60, 0.0001301628949384299)	(65, 0.0005541634941627889)	(70, 0.00032648704067798223)	(75, 0.01802789422614841)	(80, 0.00016665747769643199)	(85, 0.00020709297691650505)	(90, 0.00013282594175303457)	(95, 0.008712423230627797)	(100, 0.0004062072312095308)	(105, 7.001447721914869e-05)	(110, 5.046080886454602e-05)	(115, 0.0002267249102349705)	(120, 0.0003382948050462268)	(125, 0.00043404376061516927)	(130, 0.0003297212639472485)	(135, 4.945776727895228e-05)	(140, 0.00041580426337078685)	(145, 0.00011824690221655344)	(150, 0.0)
YAF_2_R2_paired	(1, 0.0)	(2, 0.09349632159061363)	(3, 0.0004976096078463083)	(4, 0.0008941893862207904)	(5, 0.000634075273028402)	(6, 0.004320910094798777)	(7, 0.2584501368219084)	(8, 0.00010404564527695536)	(9, 0.000266899698753929)	(10, 0.0009545057023233731)	(15, 0.0008305556727325656)	(20, 0.0010173854618603158)	(25, 0.00032958671574088674)	(30, 0.00044922055388477676)	(35, 0.0005487393715863602)	(40, 0.00029440283313458246)	(45, 0.00043913102025776264)	(50, 0.0002089434432704768)	(55, 0.0003842031609638398)	(60, 0.0008488041907516749)	(65, 0.000124877221178365)	(70, 0.0005674303257314678)	(75, 0.0007320968081181533)	(80, 0.0004068846769948269)	(85, 0.0002909243459791305)	(90, 0.000785035378332302)	(95, 0.00010741687472118398)	(100, 0.000531649465004311)	(105, 0.0002618201510785578)	(110, 0.00015687330715048967)	(115, 0.0007139453139892441)	(120, 0.0006625324814364814)	(125, 0.0002478345789307402)	(130, 0.0008165576171789698)	(135, 0.00013577526069663776)	(140, 8.136697170859679e-05)	(145, 0.00011567735274019224)	(150, 0.0)
YAF_3_R1_paired	(1, 0.0)	(2, 0.10865522607979758)	(3, 0.019945820393687475)	(4, 0.0018075534233844396)	(5, 0.11452552163891848)	(6, 0.00020627374360975372)	(7, 1.0632667196379057e-06)	(8, 0.0)	(9, 0.0)	(10, 0.00030962326875855813)	(15, 0.00010058503167774589)	(20, 0.00014992060746894472)	(25, 0.008909287886460624)	(30, 0.007645080979578214)	(35, 0.0175816234758661)	(40, 0.0001637649353940933)	(45, 0.00013764450579097646)	(50, 0.01801126215160343)	(55, 0.00011690481670306784)	(60, 9.773856382077455e-05)	(65, 0.0004744860757737826)	(70, 0.00028785748628201653)	(75, 0.017845989859889486)	(80, 0.00011586645569616587)	(85, 0.0001761133309024533)	(90, 0.0001141320611574315)	(95, 0.008828586338687574)	(100, 0.00036022619455684747)	(105, 5.48115367209087e-05)	(110, 3.8164470939932995e-05)	(115, 0.00014555730237723085)	(120, 0.0002483893861651461)	(125, 0.0004232418602991215)	(130, 0.0002654124532863609)	(135, 3.085400580519353e-05)	(140, 0.0003059229081182546)	(145, 9.794718610278725e-05)	(150, 0.0)
YAF_3_R2_paired	(1, 0.0)	(2, 0.09138671128615837)	(3, 0.0004476352889675583)	(4, 0.0007347173032697929)	(5, 0.0004986720915101778)	(6, 0.004517820291741461)	(7, 0.2557082032058789)	(8, 8.825113772994619e-05)	(9, 0.00019670434313301256)	(10, 0.0007851161457806297)	(15, 0.000664116393085836)	(20, 0.0007770353187113815)	(25, 0.00027378187773549736)	(30, 0.0003678794912625172)	(35, 0.00046677297259561386)	(40, 0.0002389743853802114)	(45, 0.00029778613394490695)	(50, 0.00016990300950097203)	(55, 0.00032527866541038334)	(60, 0.0007016111160384409)	(65, 0.0001092753942618802)	(70, 0.0004679834253751736)	(75, 0.0005286783939482705)	(80, 0.00035783228041470517)	(85, 0.00020176796077277484)	(90, 0.0006205402025617453)	(95, 7.881056365800447e-05)	(100, 0.00039483512752225676)	(105, 0.00020123005064463217)	(110, 0.00014359584181888275)	(115, 0.0006104879760439853)	(120, 0.0005236168660483333)	(125, 0.0002277625068801359)	(130, 0.0006916881154289301)	(135, 0.00010275116103043095)	(140, 6.694166433204887e-05)	(145, 9.881690412157392e-05)	(150, 0.0)
