Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
GFP_1_R2_paired - polyg	(1, 0.1178114672621997)	(2, 0.1181663421759718)	(3, 0.11886325113492557)	(4, 0.11953681306007856)	(5, 0.12039598390394787)	(6, 0.12123997917584667)	(7, 0.12178980182185543)	(8, 0.1223548000398347)	(9, 0.1227295199323375)	(10, 0.123418257429461)	(12, 0.12430777941727135)	(14, 0.12479806712708807)	(16, 0.12515469306839525)	(18, 0.12546520861794583)	(20, 0.12584109586213865)	(22, 0.1261113377783829)	(24, 0.12638391439800717)	(26, 0.12663080928045062)	(28, 0.1268975491416247)	(30, 0.12714386034822311)	(32, 0.12740359609925697)	(34, 0.1276417358440251)	(36, 0.12788104294048325)	(38, 0.12808241110701513)	(40, 0.12831529776917808)	(42, 0.12855402118979123)	(44, 0.128928157406449)	(46, 0.1292736935067008)	(48, 0.12957195186350595)	(50, 0.12976281386482746)	(52, 0.13011652142690955)	(54, 0.13037275512287327)	(56, 0.13065758893524299)	(58, 0.1309371696650075)	(60, 0.13119924011942147)	(62, 0.1314046940168685)	(64, 0.13165275625100195)	(66, 0.13191716140879597)	(68, 0.13258430289965373)	(70, 0.13292983899990551)	(72, 0.13330514256825332)	(74, 0.13383803861475652)	(76, 0.13434992233083898)	(78, 0.134672695073135)	(80, 0.13498204327099556)	(82, 0.13537835916976407)	(84, 0.13582603854289435)	(86, 0.13638870205749354)	(88, 0.13699572493631423)	(90, 0.1375776497537991)	(92, 0.13865978477046603)	(94, 0.1413166772169967)	(96, 0.1535300942740384)	(98, 0.18478418474731978)	(100, 0.25146623166161997)	(102, 0.36361837793050655)	(104, 0.5375339347677105)	(106, 0.7675815976204796)	(108, 1.2502891092379345)	(110, 2.192655357028853)	(112, 3.3517381113722853)	(114, 4.2524666754070175)	(116, 4.9040263559061295)	(118, 5.787866843041055)	(120, 7.5617400343507235)	(122, 9.784367729697195)	(124, 11.13810988040984)	(126, 11.83555757216857)	(128, 12.507984831478833)	(130, 13.672215606775342)	(132, 15.257841080873343)	(134, 16.361729112608312)	(136, 16.94652619892651)	(138, 17.408241225101982)
GFP_2_R1_paired - nextera_transposase_sequence	(1, 0.0006891503987385615)	(2, 0.000697971523842415)	(3, 0.0007078952895842503)	(4, 0.0007255375397919575)	(5, 0.0007255375397919575)	(6, 0.0007332560242578294)	(7, 0.0007409745087237013)	(8, 0.0007486929931895731)	(9, 0.0007972091812607679)	(10, 0.0008126461501925116)	(12, 0.000847930650607926)	(14, 0.0008826638307043496)	(16, 0.0009455143470693064)	(18, 0.0010171859885381167)	(20, 0.0011450923025439937)	(22, 0.0017526472940719096)	(24, 0.002039333859947151)	(26, 0.0025823843741531374)	(28, 0.005622915933387671)	(30, 0.0177310127790647)	(32, 0.04352508522337057)	(34, 0.09510937086974938)	(36, 0.1860143729868745)	(38, 0.3036970029973852)	(40, 0.4913074483077382)	(42, 0.8614451655873487)	(44, 1.3922591253133332)	(46, 1.9118123675239298)	(48, 2.2731416400670232)	(50, 2.6238579964695434)	(52, 3.313534354792422)	(54, 4.455157749889326)	(56, 5.361931369463464)	(58, 5.8259495646217925)	(60, 6.158611283218001)	(62, 6.664941107577601)	(64, 7.541798432682339)	(66, 8.337297969633916)	(68, 8.761009687591145)	(70, 9.03822015982357)	(72, 9.362305539537557)	(74, 9.844735076748584)	(76, 10.35313841682791)	(78, 10.697033286923556)	(80, 10.92918049024263)	(82, 11.159288359701753)	(84, 11.455125740231605)	(86, 11.798124163488572)	(88, 12.071281328735777)	(90, 12.270561019917892)	(92, 12.4492025862789)	(94, 12.658133690965268)	(96, 12.899378782188327)	(98, 13.121622618617366)	(100, 13.296762749632466)	(102, 13.450237094751863)	(104, 13.616260592972129)	(106, 13.807005845616263)	(108, 13.993085274400778)	(110, 14.155782105816254)	(112, 14.302155996547366)	(114, 14.445097918292763)	(116, 14.604181396337573)	(118, 14.775772678459328)	(120, 14.94150342559021)	(122, 15.111555972701662)	(124, 15.266168794279775)	(126, 15.42813236967099)	(128, 15.624916233769033)	(130, 15.87524763516938)	(132, 16.21588806142202)	(134, 16.48509997846653)	(136, 16.726279462571632)	(138, 17.01713401005844)
GFP_2_R1_paired - polya	(1, 2.8668656587524158e-05)	(2, 4.300298488128624e-05)	(3, 0.00023817037780404684)	(4, 0.0006373262887534217)	(5, 0.0028084257049393858)	(6, 0.0033762856334999605)	(7, 0.004169084252208802)	(8, 0.004515313412535055)	(9, 0.00497952512112535)	(10, 0.008603904898171193)	(12, 0.01521092760095753)	(14, 0.02361415190301605)	(16, 0.04867827624497804)	(18, 0.08479527034206857)	(20, 0.09657533159794604)	(22, 0.10656911502029318)	(24, 0.11983112529361804)	(26, 0.1461974682290364)	(28, 0.1646352736570474)	(30, 0.18159554063016287)	(32, 0.19667084343264865)	(34, 0.2139106298074925)	(36, 0.2573491577407815)	(38, 0.2795651613148368)	(40, 0.3012838739611623)	(42, 0.3241862713323611)	(44, 0.3471007977505778)	(46, 0.3628178374043689)	(48, 0.37630368372720413)	(50, 0.39526248685666143)	(52, 0.4086932011475975)	(54, 0.4233175239291488)	(56, 0.44577886504515496)	(58, 0.4598254041324038)	(60, 0.47026575701313356)	(62, 0.4818936538609695)	(64, 0.49200927907381364)	(66, 0.5100528904737461)	(68, 0.5269359726022029)	(70, 0.5375003725547056)	(72, 0.5511990285206712)	(74, 0.5625225965524242)	(76, 0.5719126842254765)	(78, 0.5824682630528752)	(80, 0.5978126101710285)	(82, 0.6093329995566612)	(84, 0.61874679400343)	(86, 0.6344809245871099)	(88, 0.6462786280931951)	(90, 0.6549845272503796)	(92, 0.6640394121694853)	(94, 0.6732541799810983)	(96, 0.6821954929144919)	(98, 0.6951476611685439)	(100, 0.7083837593868763)	(102, 0.7187893790875095)	(104, 0.7333706988841795)	(106, 0.7440778907993008)	(108, 0.7551318631950673)	(110, 0.7687180498159588)	(112, 0.789913559479562)	(114, 0.8053769917866174)	(116, 0.8159160310044464)	(118, 0.8269314109778836)	(120, 0.8398372683251403)	(122, 0.8547146471331084)	(124, 0.865708525614105)	(126, 0.8879096435395475)	(128, 0.9121473387233421)	(130, 0.9262230977874975)	(132, 0.9368045886698888)	(134, 0.9488057293736817)	(136, 0.9595790797270819)	(138, 0.970531609184154)
GFP_2_R1_paired - polyg	(1, 0.0)	(2, 0.0)	(3, 3.197657850146925e-05)	(4, 8.931389167651757e-05)	(5, 0.00023155453397615667)	(6, 0.0003263816288425827)	(7, 0.00037269253563781404)	(8, 0.000427824567536899)	(9, 0.00044326153646864275)	(10, 0.0005755784130264466)	(12, 0.0007101005708602138)	(14, 0.0008065816266836123)	(16, 0.0009179483311197639)	(18, 0.0010899602706449089)	(20, 0.001257561647618127)	(22, 0.0013909811648139124)	(24, 0.0015541719792352038)	(26, 0.0016914507386639253)	(28, 0.0018254215761787016)	(30, 0.0019571871324175144)	(32, 0.002059181391430822)	(34, 0.002197011471178534)	(36, 0.002391627543782304)	(38, 0.0025564723191605675)	(40, 0.0027577042355922277)	(42, 0.002997528574353247)	(44, 0.003220813303544541)	(46, 0.0033834527976468413)	(48, 0.0035615292606808856)	(50, 0.003754491372327683)	(52, 0.0039595825309922785)	(54, 0.0041745974553987104)	(56, 0.004379137293744315)	(58, 0.004567137522520194)	(60, 0.00473308493853644)	(62, 0.004923841768907275)	(64, 0.005139959333951687)	(66, 0.005377578391436743)	(68, 0.005633942339767488)	(70, 0.005858329709596764)	(72, 0.00610973177505659)	(74, 0.006425638317838347)	(76, 0.006869451174625981)	(78, 0.007459363915946189)	(80, 0.008210262190411726)	(82, 0.009394498235604069)	(84, 0.01093433588654551)	(86, 0.013495770088576997)	(88, 0.018499553303737943)	(90, 0.025321590930930712)	(92, 0.032215851519911284)	(94, 0.03773291395205271)	(96, 0.044124921730432615)	(98, 0.058167601575448535)	(100, 0.08041723568896222)	(102, 0.09549860301495691)	(104, 0.1032656036689)	(106, 0.11066266838880022)	(108, 0.12349189221171727)	(110, 0.14630442437092062)	(112, 0.16809425733839595)	(114, 0.1839028161651396)	(116, 0.19734069762022255)	(118, 0.2122285515142514)	(120, 0.23188532616755117)	(122, 0.2547529903586536)	(124, 0.2797162230822403)	(126, 0.3035255423781791)	(128, 0.3222489317314273)	(130, 0.3388624182238975)	(132, 0.35648206429852614)	(134, 0.3750869197831913)	(136, 0.39352251992992626)	(138, 0.4075106190633621)
GFP_2_R2_paired - nextera_transposase_sequence	(1, 0.0007045873676703052)	(2, 0.0007211269772400308)	(3, 0.0007497956338275548)	(4, 0.0007685405246732437)	(5, 0.0007773616497770973)	(6, 0.0008060303063646215)	(7, 0.0008269804784862738)	(8, 0.0008424174474180175)	(9, 0.0009240128546286632)	(10, 0.0009841067693986657)	(12, 0.001034828238745824)	(14, 0.0011037432786196802)	(16, 0.001206288857951978)	(18, 0.0013479781799326262)	(20, 0.0015447995338123592)	(22, 0.0022074865572393604)	(24, 0.002543791951823778)	(26, 0.0031425258182478403)	(28, 0.006235984128105495)	(30, 0.018486872936401156)	(32, 0.044460124484379054)	(34, 0.09628037522728594)	(36, 0.18806748985479643)	(38, 0.30687701859732447)	(40, 0.49519921843949466)	(42, 0.8689249283550975)	(44, 1.4076288331661602)	(46, 1.9364051129931545)	(48, 2.304124739353671)	(50, 2.657494049131175)	(52, 3.351839539235587)	(54, 4.510675706011703)	(56, 5.434517100021161)	(58, 5.907388948182164)	(60, 6.244361440352561)	(62, 6.754821756542041)	(64, 7.644060082050357)	(66, 8.456265175987676)	(68, 8.889341069562963)	(70, 9.171062995965691)	(72, 9.499416697589304)	(74, 9.989549833617591)	(76, 10.508125584902618)	(78, 10.859741696065731)	(80, 11.096429022211693)	(82, 11.33041928935715)	(84, 11.631527843456873)	(86, 11.982108575060922)	(88, 12.261972000668333)	(90, 12.466074642000978)	(92, 12.648380283202002)	(94, 12.861878525410887)	(96, 13.109037078375444)	(98, 13.336931396753819)	(100, 13.516414277921609)	(102, 13.673871912345714)	(104, 13.84416318115529)	(106, 14.040418880387737)	(108, 14.231911172064105)	(110, 14.398959574757376)	(112, 14.549674561680224)	(114, 14.696765720146345)	(116, 14.860639620442864)	(118, 15.037911707131501)	(120, 15.208776900393147)	(122, 15.384450158156708)	(124, 15.544384874774039)	(126, 15.712180867819862)	(128, 15.91610763797075)	(130, 16.175777302934165)	(132, 16.5308430253332)	(134, 16.81136527872181)	(136, 17.06266976048517)	(138, 17.369691225006072)
GFP_2_R2_paired - polya	(1, 2.4258094035597364e-05)	(2, 3.8592422329359444e-05)	(3, 6.174787572697511e-05)	(4, 0.00011687990762606002)	(5, 0.0003296895507565278)	(6, 0.0008413148067800358)	(7, 0.0010067109024772907)	(8, 0.0012702420149549164)	(9, 0.001645139831868694)	(10, 0.005087032583328565)	(12, 0.011977985250395189)	(14, 0.020331590723744537)	(16, 0.046750309089467035)	(18, 0.08628989972685275)	(20, 0.0986025364108754)	(22, 0.10916638504305906)	(24, 0.12271232528066423)	(26, 0.14972536695025884)	(28, 0.16929227639156308)	(30, 0.18784530776624314)	(32, 0.20366709828064253)	(34, 0.22163187087495934)	(36, 0.2653818947884782)	(38, 0.2881558345253522)	(40, 0.31094080066860597)	(42, 0.3341662717467335)	(44, 0.35669101469942366)	(46, 0.3734478444748315)	(48, 0.387094125010493)	(50, 0.4074091761246678)	(52, 0.42153345137689435)	(54, 0.4366313583124588)	(56, 0.45934575545488177)	(58, 0.4736017962633472)	(60, 0.48507808002346064)	(62, 0.4976200659601835)	(64, 0.5080747531692069)	(66, 0.526273285578776)	(68, 0.5431480979024479)	(70, 0.5539611433188154)	(72, 0.5685386038732524)	(74, 0.5798384651312888)	(76, 0.5894132451112029)	(78, 0.6005074638902558)	(80, 0.616519459914707)	(82, 0.6292136102594713)	(84, 0.6387834283565144)	(86, 0.6549519993515591)	(88, 0.6675044603743427)	(90, 0.6770015041892791)	(92, 0.6864775978320938)	(94, 0.6953240836706209)	(96, 0.7046805408042147)	(98, 0.7181503988377991)	(100, 0.7315072362059905)	(102, 0.7416647617630778)	(104, 0.7564693662889391)	(106, 0.7671738016024654)	(108, 0.7775882424282026)	(110, 0.7912091622291905)	(112, 0.8126351237861318)	(114, 0.8280969021322302)	(116, 0.8391122821056674)	(118, 0.8505091757398462)	(120, 0.8640286526021399)	(122, 0.8787847409399299)	(124, 0.8894847656909043)	(126, 0.9108555952159466)	(128, 0.9343622396567595)	(130, 0.9491161227132736)	(132, 0.9595619887971931)	(134, 0.9717009595807338)	(136, 0.9822036116575094)	(138, 0.993129126418951)
GFP_2_R2_paired - polyg	(1, 0.07476675373962502)	(2, 0.07528720012075238)	(3, 0.07579551745486195)	(4, 0.07625201067898636)	(5, 0.07700731951600383)	(6, 0.07770749632112221)	(7, 0.07805041755953451)	(8, 0.07846501043941563)	(9, 0.07874508116146299)	(10, 0.07917400836963787)	(12, 0.07973800905596551)	(14, 0.08014322949042378)	(16, 0.08044590434554977)	(18, 0.08074306599748582)	(20, 0.0809856469378418)	(22, 0.08120727770607612)	(24, 0.08142615187271549)	(26, 0.08159981777319761)	(28, 0.08176686782985183)	(30, 0.08193722580842)	(32, 0.08214066300612763)	(34, 0.08236063981340497)	(36, 0.0825640770111126)	(38, 0.08277192477137216)	(40, 0.0829737080081228)	(42, 0.08321573762815979)	(44, 0.0836182014610231)	(46, 0.08395395553528853)	(48, 0.08423623153861184)	(50, 0.08442202648611177)	(52, 0.08477873073249884)	(54, 0.08504942900912335)	(56, 0.085311857480963)	(58, 0.08566304852416015)	(60, 0.0860032131609775)	(62, 0.08625020466388542)	(64, 0.08647073279148176)	(66, 0.08669732544258699)	(68, 0.08754249949159998)	(70, 0.08784958490927787)	(72, 0.08823220121065752)	(74, 0.08873280006030121)	(76, 0.08918267744059774)	(78, 0.08950299454593143)	(80, 0.08974447284564942)	(82, 0.09010889557650237)	(84, 0.09050915412808973)	(86, 0.09087247421830469)	(88, 0.09148333713174656)	(90, 0.09208978948263649)	(92, 0.09273097501362285)	(94, 0.09427577454743521)	(96, 0.10109891481526595)	(98, 0.11874833218712001)	(100, 0.1552115554445368)	(102, 0.22059373471429958)	(104, 0.32578565157775363)	(106, 0.4604483960928635)	(108, 0.7223453951450005)	(110, 1.170084203924168)	(112, 1.7121726641735153)	(114, 2.1589350846677497)	(116, 2.486799765168418)	(118, 2.941277362206611)	(120, 3.84457600981015)	(122, 4.949662304726892)	(124, 5.6373186254009875)	(126, 6.011919280662829)	(128, 6.392898160695076)	(130, 7.063938789595426)	(132, 7.957133389712819)	(134, 8.572737106577682)	(136, 8.913329016642255)	(138, 9.198144401354842)
GFP_3_R1_paired - nextera_transposase_sequence	(1, 0.0001924639907123733)	(2, 0.0001924639907123733)	(3, 0.00019510048373583047)	(4, 0.00020432820931793054)	(5, 0.00020564645582965915)	(6, 0.00020696470234138773)	(7, 0.00021487418141175922)	(8, 0.00022146541397040216)	(9, 0.00024519385118151665)	(10, 0.0002939689721154743)	(12, 0.00031572003955899596)	(14, 0.00038097324188956084)	(16, 0.0004956606884099477)	(18, 0.0006215532302800274)	(20, 0.0008792704233229657)	(22, 0.0011593978070652898)	(24, 0.0016293526884965301)	(26, 0.0025191690839133246)	(28, 0.007263538279624499)	(30, 0.026847408457864347)	(32, 0.0714779623589473)	(34, 0.17228888697362316)	(36, 0.3596413768367689)	(38, 0.610545212783838)	(40, 1.0298398807693487)	(42, 1.926994954516936)	(44, 3.3180554714441044)	(46, 4.65692792721845)	(48, 5.595826595006435)	(50, 6.495716371142603)	(52, 8.243212289390016)	(54, 11.19853509592735)	(56, 13.505241071298865)	(58, 14.659920874098678)	(60, 15.468545148611597)	(62, 16.658356880072233)	(64, 18.719803751059903)	(66, 20.582693695957992)	(68, 21.561570825707168)	(70, 22.201586098383952)	(72, 22.932006716835087)	(74, 23.987977539083175)	(76, 25.10853057618736)	(78, 25.88583595007463)	(80, 26.40669689792604)	(82, 26.906831055873536)	(84, 27.525985736625472)	(86, 28.24103098688706)	(88, 28.82471033576187)	(90, 29.249947659022254)	(92, 29.62523134896719)	(94, 30.045415174224864)	(96, 30.524640624249834)	(98, 30.962190369929765)	(100, 31.314540525310164)	(102, 31.621981317652246)	(104, 31.938376299425247)	(106, 32.28439425768656)	(108, 32.62723721922437)	(110, 32.9245789250401)	(112, 33.19117648570929)	(114, 33.446812826633476)	(116, 33.719216604063575)	(118, 34.00528664308078)	(120, 34.28040798569481)	(122, 34.551111225124785)	(124, 34.79483061758293)	(126, 35.039799048610945)	(128, 35.319697716583484)	(130, 35.658307129448886)	(132, 36.08433803710932)	(134, 36.41807059700458)	(136, 36.71282392579454)	(138, 37.05023439345751)
GFP_3_R1_paired - polya	(1, 6.591232558642921e-06)	(2, 1.845545116420018e-05)	(3, 0.00021355593490003064)	(4, 0.0005655277535315626)	(5, 0.0023095678885484794)	(6, 0.0027248155397429836)	(7, 0.0033364819211850467)	(8, 0.003481489037475191)	(9, 0.003721409902609793)	(10, 0.005672414739968098)	(12, 0.009262659114660898)	(14, 0.013591121535921704)	(16, 0.027468961688144375)	(18, 0.0507393082364332)	(20, 0.0574122720788033)	(22, 0.06320926111412975)	(24, 0.07050575555654745)	(26, 0.08569063712514902)	(28, 0.09598614238174927)	(30, 0.10579587379877753)	(32, 0.11363680405053915)	(34, 0.12332921152802356)	(36, 0.14690539126703342)	(38, 0.15924483774006884)	(40, 0.17126724592703352)	(42, 0.18412344503266653)	(44, 0.19723604308483078)	(46, 0.2059424021715422)	(48, 0.2133832446069942)	(50, 0.22412168069153526)	(52, 0.2316719375874607)	(54, 0.23985561193227178)	(56, 0.252730266489069)	(58, 0.2607333410617732)	(60, 0.26643080248546414)	(62, 0.2726819274440811)	(64, 0.278010279844488)	(66, 0.2877073011847635)	(68, 0.296515165252878)	(70, 0.30190481611608033)	(72, 0.3094919839143342)	(74, 0.31529424593570754)	(76, 0.3202422842174808)	(78, 0.32618032562956223)	(80, 0.33497698460232705)	(82, 0.34148450850747525)	(84, 0.34672981137764325)	(86, 0.35537223550853586)	(88, 0.3619351257671766)	(90, 0.36662281036288347)	(92, 0.37129731249347303)	(94, 0.37618075669617157)	(96, 0.3808539405802494)	(98, 0.38763104589704606)	(100, 0.39473771284177483)	(102, 0.39986766914216665)	(104, 0.40789117653580265)	(106, 0.4136822334618263)	(108, 0.419303236587837)	(110, 0.42657534346978776)	(112, 0.4384217657474367)	(114, 0.4472342436783423)	(116, 0.45298245759273476)	(118, 0.45876033205364114)	(120, 0.4659895959239607)	(122, 0.4737936152733939)	(124, 0.4796841998110531)	(126, 0.49190829971431227)	(128, 0.5056951808572256)	(130, 0.5139355398020411)	(132, 0.5197430748094614)	(134, 0.5266388223123135)	(136, 0.5330224310453592)	(138, 0.5397369196528488)
GFP_3_R1_paired - polyg	(1, 0.0)	(2, 0.0)	(3, 1.845545116420018e-05)	(4, 5.00933674456862e-05)	(5, 0.00017928152559508747)	(6, 0.00027155878141608833)	(7, 0.00031374266979140305)	(8, 0.0003598812977019035)	(9, 0.00039547395351857527)	(10, 0.0005207073721327908)	(12, 0.0006531911465615135)	(14, 0.0008074259884337579)	(16, 0.0009965943628668097)	(18, 0.0011429197256686823)	(20, 0.0013136326489375343)	(22, 0.0015173017349996004)	(24, 0.0016880146582684522)	(26, 0.0018633414443283538)	(28, 0.0019931887257336194)	(30, 0.0022014716745867354)	(32, 0.002430187444371645)	(34, 0.0026371521467130326)	(36, 0.0028592766839392993)	(38, 0.0031136982607029157)	(40, 0.0033608694816520254)	(42, 0.0036409968653943496)	(44, 0.0038921228258786446)	(46, 0.004159726867759547)	(48, 0.004405579842196928)	(50, 0.004591452600350659)	(52, 0.0048359873282763114)	(54, 0.005072612577131592)	(56, 0.005291441498078538)	(58, 0.005479950749255724)	(60, 0.005672414739968098)	(62, 0.0058661969771922)	(64, 0.006092276253953652)	(66, 0.006288694984201211)	(68, 0.006498296179566056)	(70, 0.006722398086559916)	(72, 0.007019003551698847)	(74, 0.007590463414533188)	(76, 0.00895287118440468)	(78, 0.011613092645072962)	(80, 0.01750960929203492)	(82, 0.02877204836498808)	(84, 0.044607484587127696)	(86, 0.07329714254513273)	(88, 0.13262878154501287)	(90, 0.21619110967697608)	(92, 0.2973924583064334)	(94, 0.3630576126719135)	(96, 0.4364463733496114)	(98, 0.5841796234260104)	(100, 0.8029017664055054)	(102, 0.9469610634537167)	(104, 1.018017186928911)	(106, 1.0793235592033605)	(108, 1.183667384469469)	(110, 1.3735634309769948)	(112, 1.539723130794336)	(114, 1.635476602666765)	(116, 1.7065749100303347)	(118, 1.7952263288208261)	(120, 1.9323918557359527)	(122, 2.0776936001214685)	(124, 2.196916473765458)	(126, 2.290306988765613)	(128, 2.3696496098135333)	(130, 2.4588125082505754)	(132, 2.558469967167489)	(134, 2.64612215510209)	(136, 2.7186751474913518)	(138, 2.7718598030070414)
GFP_3_R2_paired - nextera_transposase_sequence	(1, 0.00020432820931793054)	(2, 0.00021487418141175922)	(3, 0.00023728437211114516)	(4, 0.00027287702792781694)	(5, 0.00029528721862720286)	(6, 0.00032956162793214603)	(7, 0.00038097324188956084)	(8, 0.00042183888375314695)	(9, 0.0005470723023673625)	(10, 0.0006479181605145992)	(12, 0.000728990320985907)	(14, 0.0008581784791353083)	(16, 0.0011205095349692967)	(18, 0.0014230471094110065)	(20, 0.001782269283857046)	(22, 0.0021217177606271563)	(24, 0.0026536302281096403)	(26, 0.003643633358417807)	(28, 0.008447982770412633)	(30, 0.027985714320741976)	(32, 0.07253519606135361)	(34, 0.17334546155277364)	(36, 0.3606874054438255)	(38, 0.6115371932839136)	(40, 1.0293158777809366)	(42, 1.9259489259098794)	(44, 3.3210228443420053)	(46, 4.666917599284329)	(48, 5.610445289698249)	(50, 6.509716808220417)	(52, 8.253600071902438)	(54, 11.21646456673337)	(56, 13.533199102442861)	(58, 14.692929766752362)	(60, 15.502267212628126)	(62, 16.690075209390933)	(64, 18.754768262413734)	(66, 20.628403234628923)	(68, 21.612815022357594)	(70, 22.254459647722875)	(72, 22.985404928285675)	(74, 24.043426282982757)	(76, 25.168181230843075)	(78, 25.948979298863172)	(80, 26.471350298093768)	(82, 26.973033395692546)	(84, 27.593413386577133)	(86, 28.311496535925)	(88, 28.89877931163962)	(90, 29.32577781223967)	(92, 29.702844430591725)	(94, 30.124406482577406)	(96, 30.605580300946713)	(98, 31.04507577847795)	(100, 31.398601150623556)	(102, 31.707470922184356)	(104, 32.025380569199335)	(106, 32.373258573288695)	(108, 32.718202160642946)	(110, 33.01682849768436)	(112, 33.28498158923739)	(114, 33.54225848794541)	(116, 33.81655065350357)	(118, 34.10447085149998)	(120, 34.38136853128857)	(122, 34.6535389790861)	(124, 34.899105894030434)	(126, 35.14618022386094)	(128, 35.4285947653011)	(130, 35.76968577722483)	(132, 36.19962858140883)	(134, 36.53685581280668)	(136, 36.83447764600615)	(138, 37.17759678018817)
GFP_3_R2_paired - polya	(1, 1.9773697675928763e-05)	(2, 2.6364930234571685e-05)	(3, 4.086564186358611e-05)	(4, 5.800284651605771e-05)	(5, 0.0001581895814074301)	(6, 0.00039020096747166094)	(7, 0.00046270452561673306)	(8, 0.000602438655859963)	(9, 0.0008331317954124653)	(10, 0.0022805664652904506)	(12, 0.0051919138864430295)	(14, 0.009154562900699152)	(16, 0.021690428103982126)	(18, 0.04342567658936303)	(20, 0.04956936445727409)	(22, 0.05492935477396251)	(24, 0.061285280330261885)	(26, 0.07490276679641816)	(28, 0.08394000575757346)	(30, 0.09273468736057072)	(32, 0.10015114223555574)	(34, 0.10916465275949992)	(36, 0.12939314548197506)	(38, 0.1399114343990574)	(40, 0.15044290578125707)	(42, 0.16156495160071116)	(44, 0.1729658065573958)	(46, 0.18070918656728951)	(48, 0.1872898731538386)	(50, 0.197031055752257)	(52, 0.2037455443597465)	(54, 0.21132546180218587)	(56, 0.2229985346635425)	(58, 0.23012233881292377)	(60, 0.2352661367016887)	(62, 0.24091680037421326)	(64, 0.24556691494433586)	(66, 0.2542521820868596)	(68, 0.2623534660246877)	(70, 0.267364121015768)	(72, 0.2743448954186267)	(74, 0.27958624354925954)	(76, 0.28397007232401295)	(78, 0.2892891969988378)	(80, 0.2974095955110859)	(82, 0.30348868929992223)	(84, 0.30807684628399357)	(86, 0.3158202262938873)	(88, 0.3217332210222459)	(90, 0.32588833402721434)	(92, 0.3302332745298718)	(94, 0.3347271768883545)	(96, 0.3388256052933187)	(98, 0.34503652373332794)	(100, 0.3512158042570557)	(102, 0.35593249027602053)	(104, 0.3631446169416876)	(106, 0.36838794244208806)	(108, 0.37354360454945856)	(110, 0.3802409559522956)	(112, 0.39097148255776626)	(114, 0.39900553592349614)	(116, 0.40427720372389875)	(118, 0.4095778729475594)	(120, 0.41625874626899984)	(122, 0.4234082562253598)	(124, 0.4288631602908927)	(126, 0.44006957388709744)	(128, 0.45248613778106894)	(130, 0.4602730199258497)	(132, 0.4655262322750881)	(134, 0.47159082535229546)	(136, 0.4771643716038839)	(138, 0.48334167475784406)
GFP_3_R2_paired - polyg	(1, 0.12781981827022698)	(2, 0.12815597113071778)	(3, 0.12888496145170367)	(4, 0.1295638584052439)	(5, 0.1305314513448527)	(6, 0.13144895091701578)	(7, 0.1320764362565986)	(8, 0.1326946938705993)	(9, 0.13311785100086415)	(10, 0.1338481595683618)	(12, 0.1348203663707616)	(14, 0.13538721237080492)	(16, 0.13582289284293123)	(18, 0.13619134274295935)	(20, 0.13646092415460787)	(22, 0.13675687049649093)	(24, 0.1370508394686064)	(26, 0.1373329442221163)	(28, 0.1375326585686432)	(30, 0.1377541239826136)	(32, 0.13800327257333028)	(34, 0.13822737448032416)	(36, 0.13846531797569117)	(38, 0.13872369429198997)	(40, 0.1389669107734039)	(42, 0.13922990095249374)	(44, 0.13957857715484595)	(46, 0.13988836508510216)	(48, 0.14018628879675282)	(50, 0.14042357316886397)	(52, 0.14072611074330568)	(54, 0.14092780245960018)	(56, 0.14116442770845544)	(58, 0.14135491432940023)	(60, 0.14156649289453266)	(62, 0.14178664006199132)	(64, 0.14203051566666114)	(66, 0.1422671409155164)	(68, 0.14267447908764053)	(70, 0.14296910718301187)	(72, 0.1432604396621039)	(74, 0.14367041432725147)	(76, 0.14411400427844814)	(78, 0.14448443154824386)	(80, 0.14477840052035934)	(82, 0.14516464674829582)	(84, 0.1456266921506567)	(86, 0.14615333163209226)	(88, 0.14665953829259604)	(90, 0.1471532216112384)	(92, 0.14813597438573206)	(94, 0.15045740649288608)	(96, 0.16098755962857403)	(98, 0.18961657824703956)	(100, 0.25627634960561885)	(102, 0.38621063528065847)	(104, 0.6027550350227778)	(106, 0.8924548658100191)	(108, 1.4874507018647625)	(110, 2.6049875909501115)	(112, 3.994015371756194)	(114, 5.127102296693893)	(116, 5.966112812425412)	(118, 7.102482830300571)	(120, 9.375125974932278)	(122, 12.172265791294738)	(124, 13.8780233884878)	(126, 14.790109581350482)	(128, 15.688159085356277)	(130, 17.234675799548807)	(132, 19.29365689043629)	(134, 20.700747284946075)	(136, 21.475969829344812)	(138, 22.114579192116842)
