Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
GFP_1_R2_001 - polyg	(1, 0.1426873304911912)	(2, 0.1431926491917369)	(3, 0.1446096373451105)	(4, 0.14545028274094923)	(5, 0.14674734502760345)	(6, 0.14827727307487779)	(7, 0.14948817503010256)	(8, 0.1506792833956746)	(9, 0.15166430556309782)	(10, 0.15283562033901715)	(12, 0.1546694382039008)	(14, 0.15569986919464496)	(16, 0.1564322320117953)	(18, 0.15709706375836582)	(20, 0.1578480558363658)	(22, 0.158462821444403)	(24, 0.1590781692168417)	(26, 0.15966382660480138)	(28, 0.16025297697917035)	(30, 0.1608130191334618)	(32, 0.1613911083842013)	(34, 0.16191796716760437)	(36, 0.16248033797950204)	(38, 0.17427498875491243)	(40, 0.17512960609638833)	(42, 0.1761320931958581)	(44, 0.177235294736796)	(46, 0.17800433391124404)	(48, 0.1787017668643014)	(50, 0.17931012866392151)	(52, 0.1801385486073277)	(54, 0.1808598503008486)	(56, 0.18161258887205323)	(58, 0.1823682382652656)	(60, 0.1830458776286702)	(62, 0.1836292063590237)	(64, 0.1842433898026593)	(66, 0.1849437335777244)	(68, 0.18605333892707937)	(70, 0.18678803040183595)	(72, 0.18756289122029948)	(74, 0.1885409274149041)	(76, 0.18951372412989476)	(78, 0.1902134857405583)	(80, 0.19083465515701253)	(82, 0.1915926332078311)	(84, 0.19235061125864966)	(86, 0.1932285151761876)	(88, 0.19419025076754884)	(90, 0.19518808055180614)	(92, 0.19684783126062624)	(94, 0.20000025149502149)	(96, 0.2128195116171605)	(98, 0.24537414495185686)	(100, 0.31430241009542004)	(102, 0.4301618584699658)	(104, 0.6098265252544315)	(106, 0.8466504216407181)	(108, 1.340781668881841)	(110, 2.307339910145486)	(112, 3.5032010658917887)	(114, 4.438455745119669)	(116, 5.11616147526607)	(118, 6.027071203549918)	(120, 7.850070125195153)	(122, 10.146918850660299)	(124, 11.559133838105577)	(126, 12.292083476972696)	(128, 12.993103144907984)	(130, 14.204476653297998)	(132, 15.848773225914531)	(134, 17.005015183313326)	(136, 17.623379731680892)	(138, 18.114221167888857)
GFP_2_R1_001 - nextera_transposase_sequence	(1, 0.0006900104957529524)	(2, 0.0006988144574212517)	(3, 0.0007087189142980883)	(4, 0.0007263268376346867)	(5, 0.0007263268376346867)	(6, 0.0007340303040944485)	(7, 0.0007417337705542103)	(8, 0.0007472362465968974)	(9, 0.000797859026189618)	(10, 0.0008132659591091416)	(12, 0.0008473813105738012)	(14, 0.0008825971572469981)	(16, 0.0009453253841336302)	(18, 0.0010185083155013677)	(20, 0.0011461657596917064)	(22, 0.0017503376291787413)	(24, 0.0020359161357941975)	(26, 0.0025536991314110465)	(28, 0.005444149796634538)	(30, 0.01734325423894522)	(32, 0.042674452949059194)	(34, 0.09364113729444772)	(36, 0.18398574119172165)	(38, 0.30137006261036386)	(40, 0.48615861505671354)	(42, 0.8538181070485364)	(44, 1.3854805482354589)	(46, 1.9088821221394952)	(48, 2.2727333504621745)	(50, 2.620164089778267)	(52, 3.3028172248145427)	(54, 4.449361004610381)	(56, 5.367807893770694)	(58, 5.836832898925689)	(60, 6.1693557798993295)	(62, 6.671363726949399)	(64, 7.550261569552898)	(66, 8.35522374206602)	(68, 8.78407021740492)	(70, 9.062324378159955)	(72, 9.385459484757167)	(74, 9.868614298142178)	(76, 10.381400495264664)	(78, 10.728988055147973)	(80, 10.962459214134391)	(82, 11.192806617471376)	(84, 11.488862388719713)	(86, 11.834158167331243)	(88, 12.10985752845966)	(90, 12.310599959944176)	(92, 12.489750675437188)	(94, 12.699189220059566)	(96, 12.941747167982879)	(98, 13.165756269166295)	(100, 13.342122181534101)	(102, 13.4963411780777)	(104, 13.662889022442542)	(106, 13.854703686547799)	(108, 14.042063546048896)	(110, 14.20587610957292)	(112, 14.353088803371364)	(114, 14.496693523628618)	(116, 14.65651899301211)	(118, 14.829247768715701)	(120, 14.995980496275578)	(122, 15.167172430420447)	(124, 15.322714222204706)	(126, 15.485181430336294)	(128, 15.682745631658552)	(130, 15.933615619891949)	(132, 16.277185271768886)	(134, 16.548905792470833)	(136, 16.7914703433654)	(138, 17.089900983273758)
GFP_2_R1_001 - polya	(1, 2.5311389796360295e-05)	(2, 2.7512380213435104e-05)	(3, 0.00020139062316234496)	(4, 0.00041598718882713875)	(5, 0.002799659810519156)	(6, 0.0033102895872805117)	(7, 0.00418848476369336)	(8, 0.0045263367927143435)	(9, 0.004853183869649952)	(10, 0.008530488608977687)	(12, 0.015152168278747248)	(14, 0.023369566000896045)	(16, 0.04832879733052437)	(18, 0.08488119543448998)	(20, 0.09673517957325062)	(22, 0.10674418349489831)	(24, 0.11988574702764773)	(26, 0.14651387934102303)	(28, 0.16506657781415085)	(30, 0.18210829636595682)	(32, 0.19728412529168765)	(34, 0.2144171849458022)	(36, 0.25820313805548417)	(38, 0.28066314476652404)	(40, 0.30256905214006535)	(42, 0.3256189242828813)	(44, 0.3486798013777826)	(46, 0.36459626357885905)	(48, 0.3781114452349069)	(50, 0.39726336334908335)	(52, 0.4108346702607666)	(54, 0.42548281173400376)	(56, 0.4482146407615524)	(58, 0.46248036014982274)	(60, 0.4729576247827031)	(62, 0.48474612945655576)	(64, 0.49492240864990117)	(66, 0.5130217030971116)	(68, 0.5301707199317499)	(70, 0.5407569335902755)	(72, 0.5545951105900291)	(74, 0.5660331075399626)	(76, 0.575527629951619)	(78, 0.5861380545047323)	(80, 0.6016176201080196)	(82, 0.6133202861556063)	(84, 0.6227647360352743)	(86, 0.6386575375893673)	(88, 0.6506111165445005)	(90, 0.6593980205370674)	(92, 0.6685519396816815)	(94, 0.6779149529159179)	(96, 0.6869137022361281)	(98, 0.6999650251617775)	(100, 0.7134086746292705)	(102, 0.7238182588068257)	(104, 0.7386479819894716)	(106, 0.749496113507629)	(108, 0.760671092102722)	(110, 0.7743381420975481)	(112, 0.7957268167230768)	(114, 0.8113907152737939)	(116, 0.8221018351384884)	(118, 0.8332559043246193)	(120, 0.8462632074419272)	(122, 0.8613730066551457)	(124, 0.8725144201463784)	(126, 0.8948874877359438)	(128, 0.9194208274198682)	(130, 0.9336815945797001)	(132, 0.9444378347479447)	(134, 0.956575746650508)	(136, 0.9675196212518082)	(138, 0.9790632657417614)
GFP_2_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 2.971337063050991e-05)	(4, 8.693912147445493e-05)	(5, 0.0002410084506696915)	(6, 0.00034225400985513267)	(7, 0.00038847480861370365)	(8, 0.0004501025402917983)	(9, 0.0004666099684198593)	(10, 0.0006036216218827661)	(12, 0.0007499874846182409)	(14, 0.0008633384910975935)	(16, 0.0009915461828922012)	(18, 0.0011885348252203966)	(20, 0.0013695662870247993)	(22, 0.0015247361114285735)	(24, 0.001715672030109813)	(26, 0.0018873492826416481)	(28, 0.0020810364393442312)	(30, 0.002290130528966338)	(32, 0.002476664466813428)	(34, 0.002684107813622729)	(36, 0.0030137061285796813)	(38, 0.0033300985010341847)	(40, 0.003720224052460695)	(42, 0.004198389220570197)	(44, 0.004622630123461366)	(46, 0.00499404725634274)	(48, 0.005384723055373518)	(50, 0.005794107272949433)	(52, 0.006245310308449768)	(54, 0.006793356922301395)	(56, 0.00744429983815127)	(58, 0.00806332839295356)	(60, 0.008764894088396155)	(62, 0.009485168202383886)	(64, 0.010320444065663776)	(66, 0.011370866742212729)	(68, 0.012365164163126273)	(70, 0.01329508261434038)	(72, 0.01437136692828996)	(74, 0.015471862136827365)	(76, 0.016983942553357757)	(78, 0.01910239582979226)	(80, 0.022435245568847788)	(82, 0.027871141651418296)	(84, 0.03464634040277882)	(86, 0.04564138803127603)	(88, 0.0663417029038646)	(90, 0.09341003330065487)	(92, 0.1208338236498027)	(94, 0.14300274937818444)	(96, 0.1679614304602085)	(98, 0.21926376584420093)	(100, 0.30041868450258324)	(102, 0.37313225466387945)	(104, 0.44094862114718414)	(106, 0.5407547325998584)	(108, 0.7076255723084064)	(110, 0.9648052498199506)	(112, 1.3182931147638333)	(114, 1.7645378691021036)	(116, 2.2395996407235303)	(118, 2.7152727374332994)	(120, 3.201511138392632)	(122, 3.793347557087171)	(124, 4.606353249079493)	(126, 5.485026040412848)	(128, 6.144693132028403)	(130, 6.6408513967974905)	(132, 7.140719981162164)	(134, 7.7719530278271325)	(136, 8.469900295024058)	(138, 9.042923748128649)
GFP_2_R2_001 - nextera_transposase_sequence	(1, 0.0007021159430468638)	(2, 0.0007109199047151631)	(3, 0.0007340303040944485)	(4, 0.0007428342657627478)	(5, 0.0007428342657627478)	(6, 0.000751638227431047)	(7, 0.000751638227431047)	(8, 0.0007527387226395844)	(9, 0.0008055624926493799)	(10, 0.0008435295773439203)	(12, 0.0008688409671402806)	(14, 0.000906808051834821)	(16, 0.0009552298410104668)	(18, 0.0010311640103995478)	(20, 0.0011918363108460086)	(22, 0.001826271798567822)	(24, 0.0021377119425839077)	(26, 0.002685208308831266)	(28, 0.005653794133860914)	(30, 0.017743284247248567)	(32, 0.04343214390013719)	(34, 0.09495347783062857)	(36, 0.18624890958807883)	(38, 0.3046495383318053)	(40, 0.4914178816583138)	(42, 0.8633704054586411)	(44, 1.4015962000692805)	(46, 1.9315066528842113)	(48, 2.299727397432388)	(50, 2.6510500380534734)	(52, 3.3413444615702286)	(54, 4.500526878588515)	(56, 5.428125485903025)	(58, 5.9023943507267)	(60, 6.2386979829892715)	(62, 6.7465600143011555)	(64, 7.635474014045158)	(66, 8.45073021873894)	(68, 8.885337236246926)	(70, 9.167138293059079)	(72, 9.49463411192012)	(74, 9.98449699384877)	(76, 10.504479329139881)	(78, 10.85713797094413)	(80, 11.0941087046937)	(82, 11.327976041955193)	(84, 11.62884262800765)	(86, 11.980213690417909)	(88, 12.260894993355375)	(90, 12.465294370417862)	(92, 12.647711905937417)	(94, 12.86125254644962)	(96, 13.108685688146753)	(98, 13.33720681968517)	(100, 13.517122379348116)	(102, 13.674782074161206)	(104, 13.845216867602602)	(106, 14.041772465066238)	(108, 14.233691676216306)	(110, 14.401162836061111)	(112, 14.552121065301812)	(114, 14.699496082143515)	(116, 14.863625038039991)	(118, 15.041288434258666)	(120, 15.212619030799813)	(122, 15.388708168622674)	(124, 15.549020056888338)	(126, 15.717065124984396)	(128, 15.921338495345505)	(130, 16.1812314437937)	(132, 16.537675789115315)	(134, 16.819398710767665)	(136, 17.071439075655334)	(138, 17.382230477745992)
GFP_2_R2_001 - polya	(1, 1.4306437710986254e-05)	(2, 2.64118850048977e-05)	(3, 4.842178917564578e-05)	(4, 0.00010014506397690377)	(5, 0.0003191436104758472)	(6, 0.0008319743776542775)	(7, 0.000988244697266589)	(8, 0.0012446600808558041)	(9, 0.0015274873494499168)	(10, 0.005001200475198233)	(12, 0.011922765089294237)	(14, 0.020212245247602234)	(16, 0.046635685452189574)	(18, 0.08630743722475445)	(20, 0.09865884519777401)	(22, 0.10925661405598922)	(24, 0.1227800494261011)	(26, 0.14984782957528708)	(28, 0.16950652573299502)	(30, 0.18804656851122464)	(32, 0.2039404705605261)	(34, 0.22174923427268267)	(36, 0.2658466275263807)	(38, 0.2887193199406221)	(40, 0.31156780146027574)	(42, 0.33485758155855283)	(44, 0.35753108434004893)	(46, 0.3743945226680718)	(48, 0.38808193182425577)	(50, 0.40849061546658194)	(52, 0.4227062623228639)	(54, 0.43782541574535505)	(56, 0.46064473414198237)	(58, 0.47499904339454)	(60, 0.48656029580782967)	(62, 0.4991730713928768)	(64, 0.509664092215864)	(66, 0.5278882928692433)	(68, 0.544902499040836)	(70, 0.5557676882347257)	(72, 0.5704367391169249)	(74, 0.5818015531354908)	(76, 0.591442991657487)	(78, 0.602558543511319)	(80, 0.6186527356885743)	(82, 0.6314437914974045)	(84, 0.6410467126871019)	(86, 0.6572707632989646)	(88, 0.6699292094351661)	(90, 0.6794919625497519)	(92, 0.6890525146739206)	(94, 0.6979483676921326)	(96, 0.7073653051915872)	(98, 0.7208936927901375)	(100, 0.7343329402767964)	(102, 0.744546636307232)	(104, 0.7594214797934278)	(106, 0.7702123855607413)	(108, 0.780678094993932)	(110, 0.7943220345893788)	(112, 0.8158647785441027)	(114, 0.831467599610746)	(116, 0.8425622420556158)	(118, 0.8540508617851421)	(120, 0.8676150154779698)	(122, 0.8824711505456206)	(124, 0.8932246394758439)	(126, 0.9146232185582494)	(128, 0.938346043521086)	(130, 0.9532379446830141)	(132, 0.9637685833335086)	(134, 0.9759989368335888)	(136, 0.9865989066822212)	(138, 0.9979020929691089)
GFP_2_R2_001 - polyg	(1, 0.08326786945877415)	(2, 0.08389955370847461)	(3, 0.08466549837361664)	(4, 0.08519483656892314)	(5, 0.08622600057932268)	(6, 0.08705137198572574)	(7, 0.08770506613959696)	(8, 0.08836866475034501)	(9, 0.08891781185940517)	(10, 0.08955444833754406)	(12, 0.09061422522336558)	(14, 0.09130863769995268)	(16, 0.09183962663807199)	(18, 0.09235465839566749)	(20, 0.0928608861915947)	(22, 0.09330658675105234)	(24, 0.09375778978655269)	(26, 0.09415892029006456)	(28, 0.09453969163221851)	(30, 0.09492761619322794)	(32, 0.09534030189642947)	(34, 0.09582837152141581)	(36, 0.09628287604254177)	(38, 0.11404266771791838)	(40, 0.11480255965941347)	(42, 0.11588049471617584)	(44, 0.11717137559579022)	(46, 0.11790815713790602)	(48, 0.11855524832052601)	(50, 0.11914896548553194)	(52, 0.11999799753891854)	(54, 0.12069185976790138)	(56, 0.12137306630198602)	(58, 0.12213240799587684)	(60, 0.1228856969661207)	(62, 0.12348271561675223)	(64, 0.1240247095069569)	(66, 0.12457880884445549)	(68, 0.12573487906102404)	(70, 0.12638031950083123)	(72, 0.1271677238225397)	(74, 0.1281196521779246)	(76, 0.12905562335278564)	(78, 0.12972307369676359)	(80, 0.130287077491139)	(82, 0.13103431373773589)	(84, 0.13179145444120965)	(86, 0.13247156048008574)	(88, 0.1334587046821438)	(90, 0.1343820201621067)	(92, 0.13544014630511542)	(94, 0.13737811836734976)	(96, 0.14467935382839117)	(98, 0.16314016095160613)	(100, 0.20104561791446848)	(102, 0.2687843994855713)	(104, 0.3775265320315693)	(106, 0.5165091724129667)	(108, 0.7853717070583441)	(110, 1.2452317881166393)	(112, 1.8040847146684995)	(114, 2.26703663701518)	(116, 2.6079133771168284)	(118, 3.0761630833974087)	(120, 4.00421179325221)	(122, 5.144331432268212)	(124, 5.859673676978883)	(126, 6.251708037344601)	(128, 6.647542957913002)	(130, 7.347504681589154)	(132, 8.271970729292562)	(134, 8.914509163234836)	(136, 9.272588844436342)	(138, 9.572998724977257)
GFP_3_R1_001 - nextera_transposase_sequence	(1, 0.000193237809793237)	(2, 0.000193237809793237)	(3, 0.00019586689564076403)	(4, 0.00020506869610710865)	(5, 0.00020638323903087217)	(6, 0.00020769778195463569)	(7, 0.00021427049657345325)	(8, 0.00022215775411603436)	(9, 0.00024450498382001416)	(10, 0.000293800343461146)	(12, 0.00031614757316512584)	(14, 0.0003792456335057746)	(16, 0.0004968972251826094)	(18, 0.0006184924456307347)	(20, 0.0008774574016121475)	(22, 0.0011554832299881315)	(24, 0.0016201741535385346)	(26, 0.002476598868370466)	(28, 0.006949331166475833)	(30, 0.02615808963997022)	(32, 0.06986467004072151)	(34, 0.16928157955057066)	(36, 0.3551066817967052)	(38, 0.6044813898778013)	(40, 1.0163414905936106)	(42, 1.9040404961247999)	(44, 3.293675369865384)	(46, 4.639878402676283)	(48, 5.5830951567782385)	(50, 6.473279305706803)	(52, 8.198761492868034)	(54, 11.161711665815215)	(56, 13.493313820608718)	(58, 14.658648892538995)	(60, 15.465614587135786)	(62, 16.643717157213118)	(64, 18.706906736032117)	(66, 20.590072947799015)	(68, 21.579028565661858)	(70, 22.220599784133647)	(72, 22.94846680192174)	(74, 24.00483612454395)	(76, 25.13379319287346)	(78, 25.918623956448457)	(80, 26.442201802083233)	(82, 26.942961811647322)	(84, 27.56214307777011)	(86, 28.28139983940755)	(88, 28.87033347285454)	(90, 29.298560947514126)	(92, 29.675073646281398)	(94, 30.096045501273274)	(96, 30.577826140104065)	(98, 31.0188125683817)	(100, 31.37349991098573)	(102, 31.682364259081737)	(104, 32.00005050473913)	(106, 32.3476347146546)	(108, 32.692947394397805)	(110, 32.99227013268168)	(112, 33.26059266246591)	(114, 33.51751416147233)	(116, 33.79134528337858)	(118, 34.079159198364906)	(120, 34.35591649281946)	(122, 34.62858424423818)	(124, 34.873883869255614)	(126, 35.12011484793453)	(128, 35.40136656464543)	(130, 35.741115441463805)	(132, 36.17113398085702)	(134, 36.50826494544272)	(136, 36.804732496496186)	(138, 37.1502035786617)
GFP_3_R1_001 - polya	(1, 5.258171695054068e-06)	(2, 6.572714618817585e-06)	(3, 0.00017746329470807478)	(4, 0.00036807201865378473)	(5, 0.00229124831611981)	(6, 0.0026672075923161757)	(7, 0.003353398998520732)	(8, 0.0034887969196683737)	(9, 0.003638654812977415)	(10, 0.00561769918470339)	(12, 0.009235321310900588)	(14, 0.013468806796880995)	(16, 0.027237329380380072)	(18, 0.05079919674591735)	(20, 0.05751256745757763)	(22, 0.06332284718061237)	(24, 0.07054691781815478)	(26, 0.0858810610238562)	(28, 0.09625806286404541)	(30, 0.10611647752080991)	(32, 0.11403528409356133)	(34, 0.123631447437035)	(36, 0.14740758529914574)	(38, 0.15991020304706055)	(40, 0.17203160334708395)	(42, 0.18501928743386747)	(44, 0.19827579554856067)	(46, 0.20707928950900495)	(48, 0.21455969601668123)	(50, 0.22541519148112038)	(52, 0.23304939951087697)	(54, 0.2412751518563272)	(56, 0.2542799250011196)	(58, 0.2624392929289198)	(60, 0.268191732763309)	(62, 0.27453900327070113)	(64, 0.27989510841357557)	(66, 0.289626012406735)	(68, 0.29858265061779776)	(70, 0.3039992247351653)	(72, 0.3116899581106437)	(74, 0.31758765493810875)	(76, 0.3226105234498091)	(78, 0.32857854832369554)	(80, 0.3374891775324265)	(82, 0.34411776022550405)	(84, 0.34941668275119475)	(86, 0.3581945431246257)	(88, 0.3648770220775775)	(90, 0.36965012743376285)	(92, 0.37439102648831596)	(94, 0.3793757732552272)	(96, 0.3841114141380853)	(98, 0.39096215458527883)	(100, 0.39819016885159253)	(102, 0.40336289525660196)	(104, 0.41151503319832144)	(106, 0.41740615731116765)	(108, 0.42310009998544934)	(110, 0.43042013225642645)	(112, 0.44243834093693446)	(114, 0.45139366460507335)	(116, 0.45727492964599137)	(118, 0.4631607955871425)	(120, 0.4704597951713394)	(122, 0.47840817895987553)	(124, 0.4844051237780847)	(126, 0.496776944505085)	(128, 0.5107511930561531)	(130, 0.5191182587659079)	(132, 0.5250172701362967)	(134, 0.5320264130058037)	(136, 0.538517625963348)	(138, 0.5456306177238324)
GFP_3_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 1.5774515085162204e-05)	(4, 4.600900233172309e-05)	(5, 0.00019192326686947347)	(6, 0.0002891994432279737)	(7, 0.0003325793597121698)	(8, 0.0003812174478914199)	(9, 0.00042065373560432544)	(10, 0.0005586807425994947)	(12, 0.0007052522785991268)	(14, 0.0008833728447690834)	(16, 0.001112760584965817)	(18, 0.0012770784504362567)	(20, 0.0014782035177720748)	(22, 0.0017194221442826802)	(24, 0.001935007183779897)	(26, 0.00214927768035335)	(28, 0.002333970961142124)	(30, 0.0026599776062354768)	(32, 0.003018190552961035)	(34, 0.003363258070448958)	(36, 0.0037490764185735504)	(38, 0.004203250998733845)	(40, 0.004710664567306563)	(42, 0.005250941708973368)	(44, 0.005745209848308451)	(46, 0.00624933705957176)	(48, 0.006763323342763295)	(50, 0.007180690721058211)	(52, 0.007732141477577006)	(54, 0.008272418619243813)	(56, 0.008834385719152717)	(58, 0.009391094647366566)	(60, 0.010010901635921063)	(62, 0.010695778499201855)	(64, 0.011448354323056468)	(66, 0.012283089079646302)	(68, 0.013080359362908876)	(70, 0.013884859632252148)	(72, 0.01486156502460844)	(74, 0.01652117546585988)	(76, 0.020443114278908332)	(78, 0.028290278262314648)	(80, 0.0455798040671143)	(82, 0.07785314738843241)	(84, 0.12218479294943324)	(86, 0.19664510505163202)	(88, 0.342667162109131)	(90, 0.5488729378452951)	(92, 0.7497896501276966)	(94, 0.9072607187797139)	(96, 1.0755103821351302)	(98, 1.394242346688375)	(100, 1.8699701726266968)	(102, 2.232816883158522)	(104, 2.4868240405029605)	(106, 2.7959217199679425)	(108, 3.344923483019766)	(110, 4.2609988693747765)	(112, 5.327425759906701)	(114, 6.412074844447835)	(116, 7.4930655560321355)	(118, 8.680252274984134)	(120, 10.165100807235834)	(122, 11.829048582864232)	(124, 13.666302411204303)	(126, 15.45611569996867)	(128, 16.864210699987666)	(130, 18.11458552547059)	(132, 19.39112435603664)	(134, 20.719228761873165)	(136, 22.05369424091778)	(138, 23.139363410767757)
GFP_3_R2_001 - nextera_transposase_sequence	(1, 0.00019586689564076403)	(2, 0.00019981052441205458)	(3, 0.00020506869610710865)	(4, 0.00021558503949721677)	(5, 0.00021689958242098028)	(6, 0.00021689958242098028)	(7, 0.00022347229703979787)	(8, 0.00023398864042990602)	(9, 0.00029577215784679133)	(10, 0.00034375297456415964)	(12, 0.0003720156474250753)	(14, 0.00042985553607067004)	(16, 0.0005389625987430419)	(18, 0.0006658159908862213)	(20, 0.0009241236754057524)	(22, 0.0012146376615574895)	(24, 0.0016813003994935382)	(26, 0.002547584186253696)	(28, 0.00701965921289718)	(30, 0.026200812284992537)	(32, 0.06994025625883792)	(34, 0.1695609199218704)	(36, 0.3554918428733679)	(38, 0.6048455182676837)	(40, 1.016678013582094)	(42, 1.905512784199415)	(44, 3.2982585237690856)	(46, 4.647995705230523)	(48, 5.593159954674034)	(50, 6.484393108855762)	(52, 8.211192468026603)	(54, 11.176143375303752)	(56, 13.506964034329076)	(58, 14.672349058890457)	(60, 15.479031469487179)	(62, 16.657036106116685)	(64, 18.720412350030863)	(66, 20.605351222930455)	(68, 21.595516220283162)	(70, 22.237318141038074)	(72, 22.9656380188634)	(74, 24.022509496882492)	(76, 25.152021959597285)	(78, 25.936959201149108)	(80, 26.46061131845908)	(82, 26.961855079819113)	(84, 27.581670612902613)	(86, 28.301991497036845)	(88, 28.89203657652587)	(90, 29.320827990099758)	(92, 29.69827138525705)	(94, 30.12008914862037)	(96, 30.602569781558067)	(98, 31.043830949306766)	(100, 31.398836411298344)	(102, 31.708396152601026)	(104, 32.02686783765537)	(106, 32.37570020607695)	(108, 32.72208358103156)	(110, 33.02193476557079)	(112, 33.2910059275501)	(114, 33.54898694815307)	(116, 33.824088575795145)	(118, 34.11321637643377)	(120, 34.39107985875867)	(122, 34.66453830774604)	(124, 34.9110703167545)	(126, 35.15890043690017)	(128, 35.44208387443754)	(130, 35.784139116815666)	(132, 36.217083828757175)	(134, 36.556575712433954)	(136, 36.8556145094463)	(138, 37.204302278146265)
GFP_3_R2_001 - polya	(1, 1.0516343390108136e-05)	(2, 1.8403600932689236e-05)	(3, 2.8919944322797373e-05)	(4, 4.2065373560432544e-05)	(5, 0.0001406560928426963)	(6, 0.0003733301903488388)	(7, 0.00043379916484196057)	(8, 0.0005705116289133664)	(9, 0.000696707749594664)	(10, 0.0021827985249093197)	(12, 0.005124088316830189)	(14, 0.00902302262871278)	(16, 0.02154404397756028)	(18, 0.04353568982066204)	(20, 0.0497166706481981)	(22, 0.055116155707556735)	(24, 0.06143713535647361)	(26, 0.07513270080770382)	(28, 0.08422605148283793)	(30, 0.09304334814398174)	(32, 0.10052244010873426)	(34, 0.10935879764227262)	(36, 0.12993533802794294)	(38, 0.14053581216517194)	(40, 0.15115008900310045)	(42, 0.16230661479708142)	(44, 0.17384370076749195)	(46, 0.18168560657920318)	(48, 0.1883201047154377)	(50, 0.198151571242265)	(52, 0.20493395545742288)	(54, 0.21253529991408543)	(56, 0.22434449626971498)	(58, 0.23155344966363411)	(60, 0.23675641055589008)	(62, 0.24247401500279953)	(64, 0.24714852963970257)	(66, 0.25582517020800366)	(68, 0.2641173069711039)	(70, 0.2691802690419791)	(72, 0.2762525099718268)	(74, 0.2815461743258225)	(76, 0.28598209942206254)	(78, 0.2913059982633047)	(80, 0.2995304360658312)	(82, 0.305712731436291)	(84, 0.31033072072747225)	(86, 0.3181469929521701)	(88, 0.3241413086845318)	(90, 0.32836756418443147)	(92, 0.3327469639349496)	(94, 0.33727950793608624)	(96, 0.34142623358909824)	(98, 0.3476637397623561)	(100, 0.35393542405163186)	(102, 0.3587164166653598)	(104, 0.36598649630523394)	(106, 0.3712959351743148)	(108, 0.376469976122248)	(110, 0.38318203229098446)	(112, 0.39406381861389883)	(114, 0.4022297592563179)	(116, 0.4075661462553358)	(118, 0.4129413122706049)	(120, 0.41966848568296466)	(122, 0.4269444807659957)	(124, 0.4324234956722421)	(126, 0.44366283767042014)	(128, 0.45624104163645135)	(130, 0.4641618200235884)	(132, 0.46947323070705493)	(134, 0.47564106610535334)	(136, 0.48131397609285476)	(138, 0.48776443821976234)
GFP_3_R2_001 - polyg	(1, 0.15329542305468252)	(2, 0.15377128759308492)	(3, 0.15511869408994253)	(4, 0.15608225405306117)	(5, 0.1575085331253446)	(6, 0.15911359003525985)	(7, 0.16044785110287982)	(8, 0.1616191088479531)	(9, 0.16271280856052436)	(10, 0.16400500425458392)	(12, 0.16595907231075835)	(14, 0.16708629286788557)	(16, 0.1679072249237759)	(18, 0.1685927590585186)	(20, 0.1692145378614587)	(22, 0.16984749027925083)	(24, 0.1705054190125945)	(26, 0.17113968597331036)	(28, 0.1716622167855064)	(30, 0.172209066641792)	(32, 0.17273028291106424)	(34, 0.17326727369542164)	(36, 0.1738344989670256)	(38, 0.18691814468724388)	(40, 0.1878297802048739)	(42, 0.18884789369932872)	(44, 0.18995539611259948)	(46, 0.19070600012206845)	(48, 0.19139679242850616)	(50, 0.19208298383471073)	(52, 0.1928841977467446)	(54, 0.19350466200676097)	(56, 0.19415601802548582)	(58, 0.19472850146878481)	(60, 0.19539037383089974)	(62, 0.19598783358975028)	(64, 0.19662341509338993)	(66, 0.19722679029539736)	(68, 0.197979366119252)	(70, 0.19862677850920551)	(72, 0.19928799359985858)	(74, 0.20009446568358752)	(76, 0.2009660076420427)	(78, 0.20167586082087502)	(80, 0.20231209959597654)	(82, 0.2030009200880286)	(84, 0.20362664251974005)	(86, 0.2044041946591462)	(88, 0.20520869492848945)	(90, 0.20602831244145603)	(92, 0.2075025723304568)	(94, 0.21023616434042303)	(96, 0.22128949851488855)	(98, 0.25112699379847286)	(100, 0.3200287611475376)	(102, 0.4541390875013535)	(104, 0.6780234937477512)	(106, 0.9765285863330468)	(108, 1.586831429548735)	(110, 2.735707109530569)	(112, 4.172204123960398)	(114, 5.35196959083629)	(116, 6.227641185886505)	(118, 7.400473096111005)	(120, 9.740782783231516)	(122, 12.641439396107394)	(124, 14.427809896954425)	(126, 15.390221606829176)	(128, 16.32864816651694)	(130, 17.940938348870198)	(132, 20.08537391036387)	(134, 21.566925568962766)	(136, 22.389992442561276)	(138, 23.071715060096498)
